date,title,content,url,previousDiscussionUrl,nextDiscussionUrl
2021.02.17T23:23,외국놈들 하고 기관놈 들 모두 팔아라 ,너희 놈들이 팔때 내가 사주마 오늘 두주 매수했다 조금씩 전부 먹어 주겠다,https://finance.naver.com/item/board_read.nhn?code=005935&nid=164122346&st=&sw=&page=1,board_read.nhn?code=005935&nid=164123309&st=&sw=&page=1,board_read.nhn?code=005935&nid=164119753&st=&sw=&page=1
2021.02.17T23:38,우우우우,삼전 우!!! 학교다닐때는 수 만 받았는데~ 여기 우는 정말 좋네 ㅎㅎㅎ,https://finance.naver.com/item/board_read.nhn?code=005935&nid=164123309&st=&sw=&page=1,board_read.nhn?code=005935&nid=164123434&st=&sw=&page=1,board_read.nhn?code=005935&nid=164122346&st=&sw=&page=1
2021.02.17T23:40,내일은 진심 개퐁낙이다 ㅋㅋㅋ,우짤꼬! 필반 개작살이다! 동학개미들 벌써 도망들 간다고하던데 ㅋ,https://finance.naver.com/item/board_read.nhn?code=005935&nid=164123434&st=&sw=&page=1,board_read.nhn?code=005935&nid=164124276&st=&sw=&page=1,board_read.nhn?code=005935&nid=164123309&st=&sw=&page=1
2021.02.17T23:53,미국장이 심상치 안타,ㅅ 발 크,https://finance.naver.com/item/board_read.nhn?code=005935&nid=164124276&st=&sw=&page=1,board_read.nhn?code=005935&nid=164125658&st=&sw=&page=1,board_read.nhn?code=005935&nid=164123434&st=&sw=&page=1
2021.02.18T00:15,당분간 하락은 피할수 없겠습니다.,현재 뉴욕 증권거래소 TSMC 및 나스닥의 엔비디아  인텔  ASML  브로드컴  퀄컴  마이크론 등 글로벌 반도체 기업들 전부 하락세입니다. 미국 국채금리 상승.. 환율 상승 등 국내 증시에는 악재로 다가오는 요인들이 상당합니다. 삼성전자 이재용 부회장의 5년 취업제한 오너리스크  미 오스틴 공장 셧다운 등이 문제가 아니라 외부적으로도 외국인의 수급 심리 자체가 둔화로 접어드는 요인이 상당합니다. 최근까지 이어져오는 기관의 매도물량 추세를 본다면 개인들의 매수세로 주가 상승을 기대하기란 쉽지 않아 보입니다. 장기투자 하시는 분들은 추가매수 적기가 될 수 있지만 신규 유입 투자자 분들은 이점 참고하셔서 적절한 가격에 들어오시기 바랍니다.,https://finance.naver.com/item/board_read.nhn?code=005935&nid=164125658&st=&sw=&page=1,board_read.nhn?code=005935&nid=164126768&st=&sw=&page=1,board_read.nhn?code=005935&nid=164124276&st=&sw=&page=1
2021.02.18T00:36,● 새로운  메모리  세계최초  생산.,메모리와 연산을 같이하는 메모리 입니다. 속도와 전력을 획기적으로 줄일수 있다고 합니다. 그리고 연산을 담담하는 반도체가 필요 없으서 부품 하나가 없으도 되니 제품을 생산하는 기업들 입장에서도 아주 경제적이라는 겁니다. 그말은 메모리 반도체 시장에서 새로운 시장이 개화 한다는 겁니다. 앞으로 cpu와 gpu 업체들의 매출까지 삼성이 가져올수 있어서 엔비디아. 에이엠디 같은 회사들의 매출 타격도 상당할 것이라고 봅니다. 그래서 미국 반도체 주가가 내리는 것이 아닌가 합니다. 삼성전자 대박 입니다. 쌀때 많이 담으세요.,https://finance.naver.com/item/board_read.nhn?code=005935&nid=164126768&st=&sw=&page=1,board_read.nhn?code=005935&nid=164128142&st=&sw=&page=1,board_read.nhn?code=005935&nid=164125658&st=&sw=&page=1
2021.02.18T01:11,● MTN 뉴스에 새로운 메모리 바도쳬에 대해서 잘 설명 하네요.,https://youtu.be/wXOMsberz4Q 위에 링크 영상을 보시면 됨니다. 앞으로 대박 납니다.,https://finance.naver.com/item/board_read.nhn?code=005935&nid=164128142&st=&sw=&page=1,board_read.nhn?code=005935&nid=164128157&st=&sw=&page=1,board_read.nhn?code=005935&nid=164126768&st=&sw=&page=1
2021.02.18T01:12,◆ 삼성전자(우): 호재 10가지 다수 발생: 꾸준한 상승랠리 전망!,◆ 삼성전자(우): 호재 10가지 다수 발생: 꾸준한 상승랠리 전망! 1. 특별배당+정기배당 증가: 올해도 반도체 호황으로 특별배당 증가 전망 상속세 때문에  파격 인상: 5년 분납으로  향후 배당증가는 확실한 상황 2. D램 반도체 가격: 최근 20% 폭등: 슈퍼 사이클 본격 진입 삼성전자 세계 D램 점유율: 45% 독차지: 순익 급증 직결 3. 차량용반도체 가격 20% 인상: 자동차 업체들 울상 삼성전자(우): 초 대박 호재: 자동차용 반도체 만듬 4. 삼성  인텔 파운드리(위탁생산) 첫 수주: 대형호재! 향후  계속될 물량수주 이기에 실적증가+주가상승 견인! 5. 희소식) 5나노 車 반도체 삼성-테슬라 제휴: 급등 신호탄! 2030년 시장 규모: 약 700조원(엄청난 시장: 선점 효과 매우 큼) 6. 애플카에 삼성 자동차 전장사업(하만)의 인포테인먼트 탑제 삼성  자동차용 반도체  전장부품 다 만듬: 향후 수요 엄청 커짐 7. LG전자 모바일 사업 철수: 삼성폰 천하독존(국내 독점) 8. 정부 내년까지 시스템반도체 핵심인력 3600명 배출: 삼성 특혜! 9. TSMC 3나노 공정 지연: 삼성전자/삼성전자(우) 반사 이익! 10. 삼성  세계 최초 AI 반도체 개발 쾌거: 500조 시장 선점 ◆ 삼전(우): 1년간 1.5억주 매수(약 10조원): 저금리로  연일 매수중 고객예탁금: 68조(유동자금 1100조): 돈의 힘으로 강한 상승 가능 ◆ 삼성전자(우): 보통주 보다 주가 저렴  우선주가 배당 더 많아 유리 시스템반도체 성장성 매우 커  2년내 20만원 전망: 저가 매수 기회!,https://finance.naver.com/item/board_read.nhn?code=005935&nid=164128157&st=&sw=&page=1,board_read.nhn?code=005935&nid=164128255&st=&sw=&page=1,board_read.nhn?code=005935&nid=164128142&st=&sw=&page=1
2021.02.18T01:15,◆ 삼성전자(우): 조정 끝  2차 상승랠리 시작됨 -->선 매수 유리,◆ 삼성전자(우): 조정 끝  2차 상승랠리 시작됨 -->선 매수 유리 외국인 어제 빼고  3일 연속 매수: 이젠 수급상 큰 상승 상황! 삼전(우): 공매도 제외: 우선주 공매도 염려 없어  상승 유리! 1. 최근 23일간 조정(하락) 끝: 이젠 본격상승 신호탄 -->매수적기 주가는 매일 하락만 하는게 아님: 23일간 충분한 조정 완료 2. 전고점 86 800원 대비 15% 폭락: 지금은 저가 매수 기회! 삼성전자(우): 지수 상승시  제일 먼저 치고 올라갈 종목 3. 고객 예탁금 67조원(유동자금 1100조원): 풍부한 매수 자금 남음 연말 고객 예탁금 130조 전망 뉴스 나옴: 부동산 자금 꾸준한 유입 -->이젠 돈으 힘으로  고수익+고배당 주는 삼전(우) 상승 시킬 시점 ◆ 삼성전자(우): 보통주 보다 주가 저렴  우선주가 배당 15% 많아 유리 시스템반도체 성장성 매우 커  2년내 20만원 전망: 저가 매수 기회!,https://finance.naver.com/item/board_read.nhn?code=005935&nid=164128255&st=&sw=&page=1,board_read.nhn?code=005935&nid=164128373&st=&sw=&page=1,board_read.nhn?code=005935&nid=164128157&st=&sw=&page=1
2021.02.18T01:19,미쿡 보면,60일선까지 기둘러 ㅋ 거래량 투심 개판 ㅋ 악재에 민감 ㅋ아무리 좋은 주식도 싸게 사야 ㅋ,https://finance.naver.com/item/board_read.nhn?code=005935&nid=164128373&st=&sw=&page=1,board_read.nhn?code=005935&nid=164129101&st=&sw=&page=1,board_read.nhn?code=005935&nid=164128255&st=&sw=&page=1
