date,title,content,url,previousDiscussionUrl,nextDiscussionUrl
2021.02.17T22:58,올해 얼마까지 보십니까?,. . . . . . . . 엘지전자의 젊은 구광모 사장은.. 이제 전기차 사업을 진행합니다.. 엘지전자에서 대머리치료기는 저도 주문하고 기다리는 중인데..효과가 궁금합니다.. 저는 탈모를 치료하기위해  .. 매일 볶은 검은콩 400알과 녹차 10잔을 먹고 있습니다.. 탈모는 보험처리를 해줘야 한국대머리들이 싸게 치료를 받고 저출산 문제를 해결할 수 있습니다.. 96년씩 쌍용자동차 무쏘는 아직도 쌩쌩합니다.. 벤츠엔진..6단자동변속기..풀오토에어컨..갈색시트..풀옵션을 선택하면 cd플레이어까지 장착됩니다.. 네비는 사제로 아이나비가 요즘은 괜찮습니다... 전선정리는 업체에 만원만 더주면 좀더 신경써서 작업해줍니다..댓글 남겨주시면 괜찮은 업체도 제가 추천드리겠습니다.. 변화하지않는 기업은 미래가 없습니다.. 쌍용자동차의 장인정신으로 승부한다면 대한민국의 미래는 밝습니다.. 여러분은 미래가 있는 기업에 투자하시겠습니까... 쌍용이 한국의 미래입니다 ! 여러분 모두 성투하십시오... 긴글읽어주셔서 감사합니다..,https://finance.naver.com/item/board_read.nhn?code=035720&nid=164120791&st=&sw=&page=1,board_read.nhn?code=035720&nid=164121566&st=&sw=&page=1,board_read.nhn?code=035720&nid=164120778&st=&sw=&page=1
2021.02.17T23:10,여자들은 남자알거나  만날때 김치 엄청 먹어야 한다  이유;;느끼하니까;,   말이 없으면 느끼한거야 그건 상식      남자도 말해야 할때서 말없으면 느끼하듯     11년을 그랬으니    난 얼마나 느끼했겠나    ,https://finance.naver.com/item/board_read.nhn?code=035720&nid=164121566&st=&sw=&page=1,board_read.nhn?code=035720&nid=164123574&st=&sw=&page=1,board_read.nhn?code=035720&nid=164120791&st=&sw=&page=1
2021.02.17T23:42,14시 속보,생각보다 파장이 크겟네요. ㅎㅎ,https://finance.naver.com/item/board_read.nhn?code=035720&nid=164123574&st=&sw=&page=1,board_read.nhn?code=035720&nid=164124006&st=&sw=&page=1,board_read.nhn?code=035720&nid=164122119&st=&sw=&page=1
2021.02.17T23:49,15시 속보기사,오후장 영향 클듯... ㅎㅎ,https://finance.naver.com/item/board_read.nhn?code=035720&nid=164124006&st=&sw=&page=1,board_read.nhn?code=035720&nid=164124408&st=&sw=&page=1,board_read.nhn?code=035720&nid=164123574&st=&sw=&page=1
2021.02.17T23:55,ㅠㅠㅠㅠㅠ,빅히트 손절하고 여기에 어제 516000원 시외로삿는데 ㅠㅠㅠㅠㅠㅠ 진자 진심 똥손인가부다 낵아 왜 좋은 장들 나두고 이걸 .... 차라리 빅히트에 가만잇엇음 조앗을걸 ㅠㅠㅠㅠㅠ,https://finance.naver.com/item/board_read.nhn?code=035720&nid=164124408&st=&sw=&page=1,board_read.nhn?code=035720&nid=164124975&st=&sw=&page=1,board_read.nhn?code=035720&nid=164124006&st=&sw=&page=1
2021.02.18T00:04,주가 뺄라고 애들쓴다~,마치 내일 쭈욱 빠질듯이 조성하네~,https://finance.naver.com/item/board_read.nhn?code=035720&nid=164124975&st=&sw=&page=1,board_read.nhn?code=035720&nid=164125272&st=&sw=&page=1,board_read.nhn?code=035720&nid=164124408&st=&sw=&page=1
2021.02.18T00:08,klay 1100원 넘음 ㄷㄷㄷ ,카카오코인 klay 1100원 돌파 이제 좀 오름폭이 무섭다 ㄷㄷㄷ,https://finance.naver.com/item/board_read.nhn?code=035720&nid=164125272&st=&sw=&page=1,board_read.nhn?code=035720&nid=164125621&st=&sw=&page=1,board_read.nhn?code=035720&nid=164124975&st=&sw=&page=1
2021.02.18T00:14,전 제산 50억 카카오에 쏟아붇고 답답해서 본사에 다녀왔습니다,꽤나 오랜 주식 경험으로 개잡주는 쳐다도 안 보는 사람인데... 어쩌다가 고가에 처물리게 되었습니다. 금액도 몇천 수준이 아닙니다. 이정도면 사기가 아닌지 너무 짜증이 나서 연차를 내고 친구와 함께 회사에 찾아 갔습니다. 당연하겠지만  주주라고 해서 그냥 막 들어 보내 주지는 않아서 약간의 실랑이 끝에 사무실 밖에 있는 회의실로 안내를 받았습니다. 좀 연세가 있어 보이는 부장님하고 여자 과장님과 만날 수 있었습니다. 그래도 상당한 투자를 했다고 하니 매우 친절하게 반겨 주시고 커피도 타 주셨습니다. 솔직히 첨에는 주가 관리를 제대로 하지 않는 것에 대해 항의할 생각이었습니다. 그런데 오히려 친구가 광분을 하길래 말리는 상황이었구요. 그러나 이쁘게 생긴 여자 과장님의 솔직한 상황 설명에 의미 있는 만남이라는 걸 느꼈습니다. 거의 1시간 가량 많은 이야기를 나누고 헤어졌습니다. 그런 만남이 있은 후로부터 우리는 자주 함께 만나며 즐거운 시간을 보내며 함께 어울렸던 것뿐인데 그런 만남이 어디부터 잘못됐는지 난 알 수 없는 예감에 조금씩 빠져들고 있을때쯤 넌 나보다 내 친구에게 관심을 더 보이며 날 조금씩 멀리하던 그 어느날 너와 내가 심하게 다툰 그날 이후로 너와 내 친구는 연락도 없고 날 피하는 것같아 그제서야 난 느낀거야 모든것이 잘못돼 있는걸 너와 내 친구는 어느새 다정한 연인이 돼있었지 있을 수 없는 일이라며 난 울었어 내 사랑과 우정을 모두 버려야 했기에 또다른 내 친구는 내 어깰 두드리며 잊어버리라 했지만 잊지 못할것 같아,https://finance.naver.com/item/board_read.nhn?code=035720&nid=164125621&st=&sw=&page=1,board_read.nhn?code=035720&nid=164126281&st=&sw=&page=1,board_read.nhn?code=035720&nid=164125272&st=&sw=&page=1
2021.02.18T00:27,내일떡상이다 클레이튼가격봐라,ㅡㅡ,https://finance.naver.com/item/board_read.nhn?code=035720&nid=164126281&st=&sw=&page=1,board_read.nhn?code=035720&nid=164126632&st=&sw=&page=1,board_read.nhn?code=035720&nid=164125621&st=&sw=&page=1
2021.02.18T00:33,제일 가까운 사람들이 얘기해주는건데   충신들은 다 버리고  자기말만 들어주는 두부찌개가 좋지,   ,https://finance.naver.com/item/board_read.nhn?code=035720&nid=164126632&st=&sw=&page=1,board_read.nhn?code=035720&nid=164126982&st=&sw=&page=1,board_read.nhn?code=035720&nid=164126281&st=&sw=&page=1
