date,title,content,url,previousDiscussionUrl,nextDiscussionUrl
2021.02.17T23:09,현대차   홍반꿀이 매수했다더라   ,명복을 빈다..,https://finance.naver.com/item/board_read.nhn?code=005380&nid=164121497&st=&sw=&page=1,board_read.nhn?code=005380&nid=164121619&st=&sw=&page=1,board_read.nhn?code=005380&nid=164121321&st=&sw=&page=1
2021.02.17T23:10,현대...,https://www.youtube.com/watch?v=oWCIZXjLejQ,https://finance.naver.com/item/board_read.nhn?code=005380&nid=164121619&st=&sw=&page=1,board_read.nhn?code=005380&nid=164121662&st=&sw=&page=1,board_read.nhn?code=005380&nid=164121497&st=&sw=&page=1
2021.02.17T23:11,기사 보고 왔어요♡혼내 준다네요♡,다른 주식은 그러지 않은데 이 주식은 권력층이 손실봐서 조사 들어 가는건 아닌지♡상상이요♡,https://finance.naver.com/item/board_read.nhn?code=005380&nid=164121662&st=&sw=&page=1,board_read.nhn?code=005380&nid=164121789&st=&sw=&page=1,board_read.nhn?code=005380&nid=164121619&st=&sw=&page=1
2021.02.17T23:13,국정원 불접사찰 MB정권 이전에는 없었나?,일단 MB정권에서는 불법사찰이 있었다는 것을 인정하고~ 니들때도 의심스러우니 까보라는 소리냐? 정보공개 특별법 제정에 반대하는 넘들이 구린내를 감추려는 쓰레기다~,https://finance.naver.com/item/board_read.nhn?code=005380&nid=164121789&st=&sw=&page=1,board_read.nhn?code=005380&nid=164121896&st=&sw=&page=1,board_read.nhn?code=005380&nid=164121662&st=&sw=&page=1
2021.02.17T23:15,흉기차  벗어나지 못하네,금융당국의 애플카 공시전후 임원진의 주식 매도 조사 걸리면 학폭 배구선수처럼 엄벌에 처해라 재발방지 차원에서라도,https://finance.naver.com/item/board_read.nhn?code=005380&nid=164121896&st=&sw=&page=1,board_read.nhn?code=005380&nid=164121924&st=&sw=&page=1,board_read.nhn?code=005380&nid=164121789&st=&sw=&page=1
2021.02.17T23:16,●리튬폭탄차와 경유차!  여러분의 선택은?,●배터리 과충전 방지기술이 있어야 과충전으로 화재발생되지 않고..... ●충격을 받지 않거나 노후되지 않아야 화재발생되지 않는 리튬폭탄차!! ●환경오염 주범이라고 퇴출을 주장하는 정부와 친환경 경유차라고 속아서 산 경유차!! 경유차는 매연은 발생하겠지만 화재발생의 위험은 없겠죠!! ★★★★여러분의 선택은??????★★★★★ ●전 RV 경유차를 탑니다!,https://finance.naver.com/item/board_read.nhn?code=005380&nid=164121924&st=&sw=&page=1,board_read.nhn?code=005380&nid=164122810&st=&sw=&page=1,board_read.nhn?code=005380&nid=164121896&st=&sw=&page=1
2021.02.17T23:31,전기차 화재 관련하여,현대차가 좀 더 시원하게 화재 건 대응해 주었으면 하는 바람이 있네요. 계속 화재 건 때문에 발목 잡히는 모습? 갤럭시 노트 발화 이슈 있었던 2016년 삼성SDI 갖고 있었는데요. 그 당시 삼성전자는 주력폰을 말아먹었음에도 주가하락이 크지 않았던 반면 삼성SDI는 어마어마하게 주가하락해서 속앓이 정말 심하게 오래 했던 기억이네요 코나 문제 있는거 맞고 전기차버스도 문제 있는거 맞지요. 그래서 2016년 삼성전자가 했던 것처럼 확실한 대응도 필요한 듯 하구요 한편 현대차가 지금 화재 이슈건 땜에 치명타를 입지는 않을 것 같아요. 2016년 삼성전자보다는 배터리 제조사였던 삼성SDI  ATL가 더 두드려 맞은 것처럼요. 현대차 소량 보유한 주주의 바램이네요 같이 성투합시다.,https://finance.naver.com/item/board_read.nhn?code=005380&nid=164122810&st=&sw=&page=1,board_read.nhn?code=005380&nid=164123015&st=&sw=&page=1,board_read.nhn?code=005380&nid=164121924&st=&sw=&page=1
2021.02.17T23:34,주주들이 바보 취급 당하는 시대는 끝,https://open.kakao.com/o/sXq00DXc 모두 부자됩시다,https://finance.naver.com/item/board_read.nhn?code=005380&nid=164123015&st=&sw=&page=1,board_read.nhn?code=005380&nid=164123231&st=&sw=&page=1,board_read.nhn?code=005380&nid=164123114&st=&sw=&page=1
2021.02.17T23:37,곧 30만원온다 홍대점쟁이다,3자를 보았다. 홍대에서 나름 잘나가는 점쟁이다 30만원 곧 온다 성지순례,https://finance.naver.com/item/board_read.nhn?code=005380&nid=164123231&st=&sw=&page=1,board_read.nhn?code=005380&nid=164124238&st=&sw=&page=1,board_read.nhn?code=005380&nid=164123015&st=&sw=&page=1
2021.02.17T23:52,이거뭐임 오늘기사,Apple Car Manufacturing Partner Chosen For Launch In 2024: Report - https://finance.yahoo.com/video/apple-car-manufacturing-partner-chosen-150727765.html?guccounter=1,https://finance.naver.com/item/board_read.nhn?code=005380&nid=164124238&st=&sw=&page=1,board_read.nhn?code=005380&nid=164124712&st=&sw=&page=1,board_read.nhn?code=005380&nid=164123231&st=&sw=&page=1
2021.02.18T00:00,배터리 sk꺼 쓰자 걍,불나는배터리 어떻게 믿고타냐 분리막 국산꺼있는데 왜 장께꺼 써서 이사단을만드냐,https://finance.naver.com/item/board_read.nhn?code=005380&nid=164124712&st=&sw=&page=1,board_read.nhn?code=005380&nid=164124995&st=&sw=&page=1,board_read.nhn?code=005380&nid=164124238&st=&sw=&page=1
2021.02.18T00:04,미국 텍사스주에 불어닥친 한파-반도체 공급 부족으로 전세계 자동차 생산이 100만대 가까이 지체될,애널세이들 매수하라고 노래를 부를때... 개인들 멋모르고 매일 정신없이 매수~~~!! 임원들 12명은 이익챙기기 바쁘고    기업이미지가 뭣이될까? 대 하락기의 맛을 개인들이 고스라니 짊어져야하는가? 이제 서서히 주식시장 떠날때가 된듯    금리  인플레이션 이야기 나오면 위기다. ================================================================================================ 미국 텍사스주에 불어닥친 한파로 전력 부족 사태가 빚어지면서 삼성전자 텍사스주 오스틴 반도체 파운드리(위탁생산) 공장이 셧다운(가동중단)됐다. 삼성전자와 함께 NXP  인피니온 등 차량용 반도체 주요 제조업체의 생산라인이 가동을 멈추면서 가뜩이나 공급 부족에 시달리는 반도체 수급난이 더 심해질 전망이다. 17일 관련업계에 따르면 오스틴시 소유의 전력회사 '오스틴 에너지'가 최근 혹한에 따른 대규모 정전과 전력부족 사태로 지역 내 기업들의 공장 가동을 중단해줄 것을 요청하면서 삼성전자와 NXP  인피니온 등이 현지시간으로 6일 오후 3시부터 공장 가동을 중단했다. 지난 2주 동안 영하 17도에 이르는 한파가 이어진 데다 12㎝ 넘게 쌓이는 폭설로 전열기 등 난방전력 수요가 급증하자 불가피하게 이 같은 조치를 취한 것으로 보인다. 이미 텍사스뿐 아니라 오리건  켄터키  웨스트버지니아  버지니아 등 18개주 550만 가구에 전력 공급이 끊긴 것으로 전해졌다. 텍사스주에서만 430만가구에 전력이 끊어졌다. 오스틴시는 사흘 동안 단전을 통보했지만 기상여건에 따라 단전 기간은 늘어날 가능성을 배제할 수 없다. 삼성전자 관계자는 "전력이 공급되고 공장이 재가동되는 시점은 오스틴시와 협의해야 한다"고 밝혔다. 삼성전자는 정전사고처럼 전력공급이 갑작스럽게 끊긴 것이 아니라 지난 주말 통보를 받고 단계적으로 가동을 중단했기 때문에 웨이퍼 폐기 등 당장의 손실은 없다고 설명했다. 중간 공정 생산품을 미리 안전하게 보관하면서 재가동시 완제품이 나오기까지 걸리는 시간도 최소화할 수 있을 것으로 보인다. 다만 공장 가동중단 기간 동안 매출 감소 등은 감수해야 한다. 시장에서는 NXP  인피니온 등이 반도체 생산라인 가동을 중단하면서 최근 문제가 된 차량용 반도체 공급 부족이 더 심해질 것이라는 우려도 나온다. 삼성전자 오스틴 공장은 차량용 반도체 생산과 큰 연관이 없지만 NXP  인피니온은 차량용 반도체 시장에서 점유율 각각 21%  19%를 차지하는 주요 업체다. 앞서 시장조사업체 IHS마킷은 최근 차량용 반도체 공급 부족으로 전세계 자동차 생산이 100만대 가까이 지체될 것으로 예상했다. 주문부터 공급까지 보통 12~16주가 걸리지만 현재는 차량용 반도체 공급 부족 여파로 최소 26주가 걸리는 상황이다. 포드와 폭스바겐  도요타  GM 등이 차량용 반도체를 구하지 못해 이미 감산 결정을 내렸다. 업계 관계자는 "이번 일로 반도체 수급난이 더 가중될 것"이라며 "현지 전력 공급이 언제 될지에 따라 자동차업체들의 피해 규모도 정해질 것"이라고 말했다. 심재현 기자 urme@mt.co.kr,https://finance.naver.com/item/board_read.nhn?code=005380&nid=164124995&st=&sw=&page=1,board_read.nhn?code=005380&nid=164125650&st=&sw=&page=1,board_read.nhn?code=005380&nid=164129047&st=&sw=&page=1
2021.02.18T00:15,실적대박,6조7천억이상이라고 하는데 맞나요? 제네시스로 마이 남가묵었다아이가 ㅋㅋㅋ,https://finance.naver.com/item/board_read.nhn?code=005380&nid=164125650&st=&sw=&page=1,board_read.nhn?code=005380&nid=164126071&st=&sw=&page=1,board_read.nhn?code=005380&nid=164124995&st=&sw=&page=1
2021.02.18T00:23,폭락 확실!!,밧데리 1조 보상 저엇?네 ㅋㅋ,https://finance.naver.com/item/board_read.nhn?code=005380&nid=164126071&st=&sw=&page=1,board_read.nhn?code=005380&nid=164126175&st=&sw=&page=1,board_read.nhn?code=005380&nid=164128984&st=&sw=&page=1
2021.02.18T00:25,내일 자동차 관련 폭락!!,전기차 관련주 다 조심혀라~~~ 폭락중이고 현대차는 밧데리 전체 보상 1조란다!!,https://finance.naver.com/item/board_read.nhn?code=005380&nid=164126175&st=&sw=&page=1,board_read.nhn?code=005380&nid=164126198&st=&sw=&page=1,board_read.nhn?code=005380&nid=164127934&st=&sw=&page=1
2021.02.18T00:25,니들이 만드니,불나지ㅋㅋ 옵션 장난질에 툭하면 리콜에 이젠 비엠 따라서 불까지 내고ㅋㅋ 니들 수준이 그렇지ㅋㅋㅋ,https://finance.naver.com/item/board_read.nhn?code=005380&nid=164126198&st=&sw=&page=1,board_read.nhn?code=005380&nid=164126218&st=&sw=&page=1,board_read.nhn?code=005380&nid=164126175&st=&sw=&page=1
2021.02.18T00:26,나스닥폭락ㅋㅋ,테슬라폭락ㅋㅋㅋㅋ,https://finance.naver.com/item/board_read.nhn?code=005380&nid=164126218&st=&sw=&page=1,board_read.nhn?code=005380&nid=164126408&st=&sw=&page=1,board_read.nhn?code=005380&nid=164126198&st=&sw=&page=1
2021.02.18T00:29,도대체,무슨 배짱으로 외인기관 버리는 물건을 이리들 사모으는걸까. 주식이 오르기만 하는 물건이 아닌데. ㅎㅎ,https://finance.naver.com/item/board_read.nhn?code=005380&nid=164126408&st=&sw=&page=1,board_read.nhn?code=005380&nid=164127021&st=&sw=&page=1,board_read.nhn?code=005380&nid=164126218&st=&sw=&page=1
2021.02.18T00:41,내일은 ,갭하락으로 시작하네,https://finance.naver.com/item/board_read.nhn?code=005380&nid=164127021&st=&sw=&page=1,board_read.nhn?code=005380&nid=164127125&st=&sw=&page=1,board_read.nhn?code=005380&nid=164126408&st=&sw=&page=1
2021.02.18T00:44,솔직히 악재가 너무 많잖아 ㅡㅡ,버스리콜 + 코나리콜 + 현대임원조사착수 + 세계 차량용반도체숏티지 + 넥소이슈 이게 개인들이 그냥 무작정 돈으로 틀어막을 일이야?? 애플거품이 채 빠지기도 전에 이게 말이냐고... 하아...테슬라는 왜 또 자빠지는데 ㅡㅡ 적당히 외국인 기관이 빠질때 그냥 틀어막지만 말고 공간을 내어줘 ㅡㅡ 그래야 공생하지,https://finance.naver.com/item/board_read.nhn?code=005380&nid=164127125&st=&sw=&page=1,board_read.nhn?code=005380&nid=164127156&st=&sw=&page=1,board_read.nhn?code=005380&nid=164127021&st=&sw=&page=1
